,Bell No,Actual Time,Confidence
420,1,152200.0,1.0
421,7,152510.0,1.0
422,2,152830.0,0.977180527692405
423,8,153100.0,0.9924480539717867
424,5,153540.0,1.0
425,3,153750.0,0.9411291319297892
426,6,154010.0,0.9659183922106176
427,1,154110.0,1.0
428,4,154400.0,1.0
429,2,154700.0,0.9771750135302186
430,7,154940.0,1.0
431,8,155350.0,1.0
432,3,155820.0,1.0
433,5,156060.0,1.0
434,6,156350.0,1.0
435,4,156560.0,1.0
436,1,156790.0,0.8378968372391001
437,7,157090.0,0.9937725273044055
438,2,157310.0,0.9753675323697192
439,8,157650.0,0.9778022250603268
440,3,157990.0,0.971476942298113
441,6,158280.0,1.0
442,5,158400.0,0.973049915045711
443,1,158570.0,1.0
444,4,158950.0,1.0
445,2,159140.0,1.0
446,7,159460.0,1.0
447,8,159810.0,0.8905393389174497
448,6,160270.0,1.0
449,3,160510.0,0.9812338144730985
450,5,160800.0,0.9842590700456786
451,4,161070.0,0.988454103195637
452,1,161320.0,1.0
453,7,161620.0,1.0
454,2,161830.0,0.5742473970713591
455,8,162100.0,1.0
456,6,162390.0,1.0
457,5,162610.0,1.0
458,3,162860.0,0.8427974413968123
459,1,163080.0,0.9845143675521014
460,4,163460.0,1.0
461,2,163710.0,0.9856579573425902
462,7,163940.0,1.0
463,8,164270.0,0.9832727055868385
464,5,164770.0,1.0
465,6,165070.0,1.0
466,1,165250.0,1.0
467,3,165550.0,0.9940470486745487
468,2,165760.0,0.9798116393509525
469,4,166120.0,0.9471425282571108
470,7,166290.0,1.0
471,8,166570.0,0.8740942274578093
472,6,166900.0,1.0
473,5,167130.0,1.0
474,1,167390.0,0.9639513550791614
475,2,167680.0,1.0
476,3,167950.0,0.9529502203168043
477,7,168210.0,0.9226838147323648
478,4,168510.0,1.0
479,8,168760.0,0.9726794330117756
480,6,169270.0,0.9933183282182042
481,1,169470.0,1.0
482,5,169790.0,0.9537646713875183
483,3,170040.0,0.9634416967899838
484,2,170280.0,0.8831005063820544
485,4,170590.0,1.0
486,7,170720.0,0.991250346414698
487,8,171070.0,1.0
488,1,171300.0,0.9886636173538695
489,6,171740.0,1.0
490,5,171810.0,1.0
491,2,172010.0,0.9795613702528703
492,3,172420.0,0.805685187646416
493,7,172630.0,0.9871356153055846
494,4,172940.0,0.9929343335450385
495,8,173280.0,0.8474158605291536
496,5,173940.0,1.0
497,1,174090.0,1.0
498,6,174190.0,0.9882103032418605
499,3,174530.0,1.0
500,2,174760.0,0.6754904063525506
501,4,175080.0,0.869450158597161
502,7,175210.0,1.0
503,8,175600.0,1.0
504,1,175830.0,1.0
505,5,175920.0,0.9813921647060767
506,6,176410.0,0.9875622921239996
507,2,176590.0,0.9895236112964342
508,3,176970.0,0.9825352912211829
509,7,177170.0,0.8976230159049585
510,4,177470.0,0.9937702760591683
511,8,177740.0,1.0
512,1,178060.0,1.0
513,5,178440.0,0.9951005326169116
514,2,178710.0,1.0
515,6,179020.0,1.0
516,3,179240.0,0.9244580861549092
517,4,179580.0,0.9633423178528389
518,7,179750.0,1.0
519,8,180110.0,1.0
520,1,180550.0,0.9485305619276553
521,2,180670.0,0.9023100433478919
522,5,180920.0,1.0
523,3,181120.0,0.9886223848904891
524,6,181370.0,1.0
525,7,181640.0,0.9926190526984233
526,4,181910.0,1.0
527,8,182260.0,0.9825048084867177
528,2,182680.0,0.9126145262081291
529,5,183220.0,1.0
530,1,183300.0,0.9909200061630672
531,6,183570.0,0.8598692093668681
532,3,183850.0,0.9905814225861188
533,4,184090.0,0.9525107136072904
534,7,184230.0,1.0
535,8,184550.0,0.9782272262028512
536,2,184830.0,1.0
537,5,185110.0,0.9861629848950106
538,1,185320.0,1.0
539,3,185720.0,0.9736241610329327
540,6,186050.0,1.0
541,7,186180.0,0.969853947888872
542,4,186490.0,1.0
543,8,186690.0,0.990185071168135
544,5,187250.0,1.0
545,1,187440.0,0.9607618780153708
546,2,187480.0,1.0
547,6,188070.0,1.0
548,3,188240.0,0.9874039437594241
549,4,188530.0,1.0
550,7,188840.0,1.0
551,8,189060.0,1.0
552,1,189160.0,0.9066833613652553
553,5,189370.0,0.9787902769225759
554,2,189740.0,0.9858236724468038
555,3,190170.0,0.8821762030597246
556,6,190500.0,1.0
557,7,190680.0,1.0
558,4,190970.0,1.0
559,8,191210.0,0.9052720024402445
560,5,192070.0,1.0
561,1,192080.0,0.9802575761166199
562,3,192360.0,0.868375913729318
563,2,192570.0,0.9933098812694541
564,7,192820.0,1.0
565,6,193090.0,1.0
566,4,193400.0,1.0
567,8,193620.0,0.6572647655717175
568,5,193940.0,1.0
569,1,194440.0,1.0
570,3,194540.0,0.9179230946195109
571,7,194820.0,1.0
572,2,195060.0,1.0
573,4,195390.0,1.0
574,6,195630.0,1.0
575,8,195780.0,0.9287976044998131
576,5,196350.0,1.0
577,3,196550.0,0.9611501704170939
578,1,196850.0,1.0
579,2,197150.0,0.6740355719143853
580,7,197490.0,0.9811755846656885
581,6,197760.0,1.0
582,4,198000.0,0.8629160774760045
583,8,198130.0,0.9797950320801225
584,3,198530.0,0.9854096812159855
585,1,198660.0,1.0
586,5,198800.0,1.0
587,7,199340.0,1.0
588,2,199510.0,0.9435132404262162
589,6,199900.0,0.8596497303389367
590,4,199920.0,0.9701235797999266
591,8,200340.0,0.2889001873543314
592,1,200780.0,0.3378985508969053
593,3,200870.0,0.37632913732683926
594,5,201250.0,0.9793409712357026
595,2,201600.0,0.15776584397316157
596,7,201940.0,0.9628925871912495
597,6,202170.0,1.0
598,4,202380.0,0.9857439895258936
599,8,202610.0,0.890791905379964
600,1,202860.0,0.9747717033858769
601,3,203120.0,0.9743887332347528
602,5,203420.0,1.0
603,7,203810.0,1.0
604,2,203970.0,1.0
605,4,204290.0,1.0
606,6,204530.0,0.5623879811970188
607,8,204790.0,0.9744624386450177
608,3,205190.0,1.0
609,1,205370.0,0.9169679667791576
610,7,205830.0,1.0
611,5,205980.0,1.0
612,2,206260.0,0.9798780433849011
613,6,206610.0,1.0
614,4,206830.0,0.9273521037899208
615,8,207050.0,0.9893567435840942
616,3,207460.0,0.9440743483779475
617,7,207670.0,1.0
618,1,207890.0,1.0
619,2,208160.0,0.984144389823015
620,5,208270.0,1.0
621,4,208650.0,1.0
622,6,208930.0,1.0
623,8,209160.0,0.9339517943744141
624,7,209750.0,0.9870052988009839
625,3,209930.0,1.0
626,1,210230.0,1.0
627,5,210470.0,0.935474040944605
628,2,210770.0,0.8763953938768553
629,6,211020.0,1.0
630,4,211270.0,0.9881028228154579
631,8,211450.0,1.0
632,7,211860.0,1.0
633,1,212180.0,1.0
634,3,212390.0,0.9930053993896085
635,2,212640.0,0.952124295080179
636,5,212920.0,1.0
637,4,213230.0,1.0
638,6,213450.0,0.6758622269711468
639,8,213760.0,0.7276009495234148
640,1,214070.0,1.0
641,7,214490.0,1.0
642,3,214670.0,0.9336241027754716
643,5,215040.0,1.0
644,2,215320.0,0.8976851804163034
645,6,215510.0,0.958712839178114
646,4,215750.0,0.9550639206876368
647,8,215940.0,1.0
648,1,216340.0,0.9496008064450442
649,3,216530.0,1.0
650,7,216840.0,0.9912761050006609
651,2,217080.0,1.0
652,5,217430.0,0.9676032245292049
653,4,217710.0,0.9954334938511812
654,6,217980.0,1.0
655,8,218160.0,0.9294806698367567
656,3,218700.0,0.9918418601003451
657,1,218920.0,0.9846678231984702
658,2,219190.0,0.8160539937212103
659,7,219480.0,1.0
660,5,219720.0,0.9856535301368278
661,6,220050.0,1.0
662,4,220260.0,1.0
663,8,220500.0,0.9911791980200537
664,1,220790.0,1.0
665,3,221110.0,1.0
666,2,221370.0,0.9087498020843647
667,5,221690.0,1.0
668,7,221850.0,1.0
669,4,222190.0,0.9922891420043257
670,6,222430.0,0.7696232889708257
671,8,222770.0,0.8771113699814578
672,1,223120.0,1.0
673,2,223400.0,0.9859824422234507
674,3,223690.0,1.0
675,7,224000.0,0.9749744351543245
676,5,224200.0,0.9665707731991033
677,6,224570.0,0.9856578438360811
678,4,224800.0,0.9860234017578385
679,8,225070.0,0.8991070932413522
680,2,225330.0,1.0
681,1,225730.0,1.0
682,3,225820.0,1.0
